index,cond,elev,hum,lat,lng,loc,pres,temp,time
254,Clear,5.4858880043,0.24,35.7090259,139.7319925,"Tokyo,Japan",1007.8,55.36,1426136400
255,Partly Cloudy,5.4858880043,0.25,35.7090259,139.7319925,"Tokyo,Japan",1008.0,55.53,1426140000
256,Clear,5.4858880043,0.27,35.7090259,139.7319925,"Tokyo,Japan",1008.3,54.68,1426143600
257,Clear,5.4858880043,0.29,35.7090259,139.7319925,"Tokyo,Japan",1008.7,53.62,1426147200
258,Partly Cloudy,5.4858880043,0.32,35.7090259,139.7319925,"Tokyo,Japan",1009.7,51.19,1426150800
259,Clear,5.4858880043,0.26,35.7090259,139.7319925,"Tokyo,Japan",1011.1,50.81,1426154400
260,Clear,5.4858880043,0.34,35.7090259,139.7319925,"Tokyo,Japan",1012.8,48.0,1426158000
261,Partly Cloudy,5.4858880043,0.35,35.7090259,139.7319925,"Tokyo,Japan",1013.6,45.19,1426161600
262,Clear,5.4858880043,0.3,35.7090259,139.7319925,"Tokyo,Japan",1014.4,45.0,1426165200
263,Clear,5.4858880043,0.31,35.7090259,139.7319925,"Tokyo,Japan",1014.9,43.0,1426168800
264,Clear,5.4858880043,0.75,35.7090259,139.7319925,"Tokyo,Japan",1016.7,54.0,1426690800
265,Clear,5.4858880043,0.9,35.7090259,139.7319925,"Tokyo,Japan",1016.1,52.0,1426694400
266,Clear,5.4858880043,0.95,35.7090259,139.7319925,"Tokyo,Japan",1015.1,51.19,1426698000
267,Overcast,5.4858880043,0.95,35.7090259,139.7319925,"Tokyo,Japan",1012.8,52.0,1426701600
268,Clear,5.4858880043,0.95,35.7090259,139.7319925,"Tokyo,Japan",1011.7,52.0,1426705200
269,Clear,5.4858880043,1.0,35.7090259,139.7319925,"Tokyo,Japan",1010.9,52.0,1426708800
270,Foggy,5.4858880043,0.96,35.7090259,139.7319925,"Tokyo,Japan",1010.1,53.38,1426712400
271,Foggy,5.4858880043,0.94,35.7090259,139.7319925,"Tokyo,Japan",1009.7,51.76,1426716000
272,Foggy,5.4858880043,0.9,35.7090259,139.7319925,"Tokyo,Japan",1009.7,52.22,1426719600
273,Mostly Cloudy,5.4858880043,0.81,35.7090259,139.7319925,"Tokyo,Japan",1009.3,53.05,1426723200
274,Clear,5.4858880043,0.72,35.7090259,139.7319925,"Tokyo,Japan",1008.5,55.68,1426726800
275,Clear,5.4858880043,0.73,35.7090259,139.7319925,"Tokyo,Japan",1007.5,56.63,1426730400
276,Overcast,5.4858880043,0.71,35.7090259,139.7319925,"Tokyo,Japan",1006.7,57.17,1426734000
277,Clear,5.4858880043,0.73,35.7090259,139.7319925,"Tokyo,Japan",1005.9,56.78,1426737600
278,Clear,5.4858880043,0.81,35.7090259,139.7319925,"Tokyo,Japan",1005.3,55.32,1426741200
279,Overcast,5.4858880043,0.83,35.7090259,139.7319925,"Tokyo,Japan",1005.6,55.0,1426744800
280,Foggy,5.4858880043,0.9,35.7090259,139.7319925,"Tokyo,Japan",1006.1,54.26,1426748400
281,Foggy,5.4858880043,0.96,35.7090259,139.7319925,"Tokyo,Japan",1006.9,54.19,1426752000
282,Overcast,5.4858880043,0.94,35.7090259,139.7319925,"Tokyo,Japan",1007.5,55.0,1426755600
283,Clear,5.4858880043,0.93,35.7090259,139.7319925,"Tokyo,Japan",1008.3,54.81,1426759200
284,Clear,5.4858880043,0.93,35.7090259,139.7319925,"Tokyo,Japan",1008.4,54.43,1426762800
285,Overcast,5.4858880043,0.93,35.7090259,139.7319925,"Tokyo,Japan",1010.0,52.0,1426766400
286,Clear,5.4858880043,0.95,35.7090259,139.7319925,"Tokyo,Japan",1010.3,51.19,1426770000
287,Clear,5.4858880043,0.88,35.7090259,139.7319925,"Tokyo,Japan",1011.3,52.0,1426773600
288,Clear,5.4858880043,0.43,35.7090259,139.7319925,"Tokyo,Japan",1030.1,42.57,1427295600
289,Clear,5.4858880043,0.4,35.7090259,139.7319925,"Tokyo,Japan",1030.0,43.38,1427299200
290,Clear,5.4858880043,0.41,35.7090259,139.7319925,"Tokyo,Japan",1029.9,42.19,1427302800
291,Clear,5.4858880043,0.39,35.7090259,139.7319925,"Tokyo,Japan",1030.1,42.19,1427306400
292,Clear,5.4858880043,0.38,35.7090259,139.7319925,"Tokyo,Japan",1030.6,42.57,1427310000
293,Clear,5.4858880043,0.36,35.7090259,139.7319925,"Tokyo,Japan",1031.2,42.19,1427313600
294,Clear,5.4858880043,0.36,35.7090259,139.7319925,"Tokyo,Japan",1031.4,42.57,1427317200
295,Clear,5.4858880043,0.35,35.7090259,139.7319925,"Tokyo,Japan",1032.0,43.57,1427320800
296,Clear,5.4858880043,0.26,35.7090259,139.7319925,"Tokyo,Japan",1032.1,46.9,1427324400
297,Partly Cloudy,5.4858880043,0.25,35.7090259,139.7319925,"Tokyo,Japan",1031.9,48.08,1427328000
298,Clear,5.4858880043,0.23,35.7090259,139.7319925,"Tokyo,Japan",1031.5,50.08,1427331600
299,Clear,5.4858880043,0.2,35.7090259,139.7319925,"Tokyo,Japan",1030.7,52.61,1427335200
300,Partly Cloudy,5.4858880043,0.18,35.7090259,139.7319925,"Tokyo,Japan",1029.9,53.85,1427338800
301,Clear,5.4858880043,0.17,35.7090259,139.7319925,"Tokyo,Japan",1028.8,56.24,1427342400
302,Clear,5.4858880043,0.17,35.7090259,139.7319925,"Tokyo,Japan",1028.0,56.84,1427346000
303,Partly Cloudy,5.4858880043,0.2,35.7090259,139.7319925,"Tokyo,Japan",1027.7,56.99,1427349600
304,Clear,5.4858880043,0.24,35.7090259,139.7319925,"Tokyo,Japan",1027.2,56.36,1427353200
305,Clear,5.4858880043,0.32,35.7090259,139.7319925,"Tokyo,Japan",1027.3,54.81,1427356800
306,Partly Cloudy,5.4858880043,0.44,35.7090259,139.7319925,"Tokyo,Japan",1027.3,52.38,1427360400
307,Clear,5.4858880043,0.53,35.7090259,139.7319925,"Tokyo,Japan",1028.0,51.19,1427364000
308,Clear,5.4858880043,0.6,35.7090259,139.7319925,"Tokyo,Japan",1028.2,50.76,1427367600
309,Clear,5.4858880043,0.6,35.7090259,139.7319925,"Tokyo,Japan",1028.2,50.38,1427371200
310,Clear,5.4858880043,0.62,35.7090259,139.7319925,"Tokyo,Japan",1028.4,49.19,1427374800
311,Clear,5.4858880043,0.47,35.7090259,139.7319925,"Tokyo,Japan",1028.3,47.19,1427378400
312,Clear,5.4858880043,0.89,35.7090259,139.7319925,"Tokyo,Japan",1014.6,48.0,1427900400
313,Clear,5.4858880043,0.89,35.7090259,139.7319925,"Tokyo,Japan",1015.3,47.19,1427904000
314,Clear,5.4858880043,0.87,35.7090259,139.7319925,"Tokyo,Japan",1016.0,46.38,1427907600
315,Mostly Cloudy,5.4858880043,0.87,35.7090259,139.7319925,"Tokyo,Japan",1016.7,46.0,1427911200
316,Clear,5.4858880043,0.84,35.7090259,139.7319925,"Tokyo,Japan",1017.5,45.19,1427914800
317,Clear,5.4858880043,0.87,35.7090259,139.7319925,"Tokyo,Japan",1018.6,45.19,1427918400
318,Partly Cloudy,5.4858880043,0.82,35.7090259,139.7319925,"Tokyo,Japan",1020.0,45.57,1427922000
319,Clear,5.4858880043,0.76,35.7090259,139.7319925,"Tokyo,Japan",1020.9,47.19,1427925600
320,Clear,5.4858880043,0.66,35.7090259,139.7319925,"Tokyo,Japan",1021.3,49.44,1427929200
321,Partly Cloudy,5.4858880043,0.58,35.7090259,139.7319925,"Tokyo,Japan",1021.5,51.78,1427932800
322,Clear,5.4858880043,0.53,35.7090259,139.7319925,"Tokyo,Japan",1021.4,54.34,1427936400
323,Clear,5.4858880043,0.5,35.7090259,139.7319925,"Tokyo,Japan",1021.0,54.65,1427940000
324,Partly Cloudy,5.4858880043,0.45,35.7090259,139.7319925,"Tokyo,Japan",1020.3,56.24,1427943600
325,Clear,5.4858880043,0.41,35.7090259,139.7319925,"Tokyo,Japan",1019.8,57.95,1427947200
326,Clear,5.4858880043,0.41,35.7090259,139.7319925,"Tokyo,Japan",1019.1,57.93,1427950800
327,Partly Cloudy,5.4858880043,0.48,35.7090259,139.7319925,"Tokyo,Japan",1018.8,59.43,1427954400
328,Clear,5.4858880043,0.43,35.7090259,139.7319925,"Tokyo,Japan",1018.2,57.93,1427958000
329,Clear,5.4858880043,0.51,35.7090259,139.7319925,"Tokyo,Japan",1018.8,56.04,1427961600
330,Partly Cloudy,5.4858880043,0.53,35.7090259,139.7319925,"Tokyo,Japan",1019.5,55.39,1427965200
331,Clear,5.4858880043,0.59,35.7090259,139.7319925,"Tokyo,Japan",1019.8,55.0,1427968800
332,Clear,5.4858880043,0.59,35.7090259,139.7319925,"Tokyo,Japan",1020.1,55.0,1427972400
333,Mostly Cloudy,5.4858880043,0.66,35.7090259,139.7319925,"Tokyo,Japan",1019.5,54.0,1427976000
334,Clear,5.4858880043,0.66,35.7090259,139.7319925,"Tokyo,Japan",1019.4,55.0,1427979600
335,Clear,5.4858880043,0.67,35.7090259,139.7319925,"Tokyo,Japan",1018.8,55.0,1427983200
336,Clear,5.4858880043,0.84,35.7090259,139.7319925,"Tokyo,Japan",1028.3,39.38,1428505200
337,Clear,5.4858880043,0.82,35.7090259,139.7319925,"Tokyo,Japan",1028.1,39.38,1428508800
338,Clear,5.4858880043,0.78,35.7090259,139.7319925,"Tokyo,Japan",1027.7,39.38,1428512400
339,Mostly Cloudy,5.4858880043,0.76,35.7090259,139.7319925,"Tokyo,Japan",1027.8,39.38,1428516000
340,Clear,5.4858880043,0.76,35.7090259,139.7319925,"Tokyo,Japan",1027.5,39.38,1428519600
341,Clear,5.4858880043,0.76,35.7090259,139.7319925,"Tokyo,Japan",1028.4,39.38,1428523200
342,Mostly Cloudy,5.4858880043,0.72,35.7090259,139.7319925,"Tokyo,Japan",1029.1,39.38,1428526800
343,Clear,5.4858880043,0.65,35.7090259,139.7319925,"Tokyo,Japan",1029.7,41.38,1428530400
344,Clear,5.4858880043,0.56,35.7090259,139.7319925,"Tokyo,Japan",1029.7,43.38,1428534000
345,Mostly Cloudy,5.4858880043,0.51,35.7090259,139.7319925,"Tokyo,Japan",1029.9,44.65,1428537600
346,Clear,5.4858880043,0.44,35.7090259,139.7319925,"Tokyo,Japan",1029.8,46.41,1428541200
347,Clear,5.4858880043,0.42,35.7090259,139.7319925,"Tokyo,Japan",1029.0,47.98,1428544800
348,Mostly Cloudy,5.4858880043,0.38,35.7090259,139.7319925,"Tokyo,Japan",1028.3,50.0,1428548400
349,Clear,5.4858880043,0.38,35.7090259,139.7319925,"Tokyo,Japan",1028.0,50.37,1428552000
350,Clear,5.4858880043,0.37,35.7090259,139.7319925,"Tokyo,Japan",1027.0,53.34,1428555600
351,Mostly Cloudy,5.4858880043,0.37,35.7090259,139.7319925,"Tokyo,Japan",1026.9,53.63,1428559200
352,Clear,5.4858880043,0.43,35.7090259,139.7319925,"Tokyo,Japan",1027.1,51.85,1428562800
353,Clear,5.4858880043,0.51,35.7090259,139.7319925,"Tokyo,Japan",1027.2,50.37,1428566400
354,Mostly Cloudy,5.4858880043,0.55,35.7090259,139.7319925,"Tokyo,Japan",1027.5,49.19,1428570000
355,Clear,5.4858880043,0.6,35.7090259,139.7319925,"Tokyo,Japan",1028.3,48.0,1428573600
356,Clear,5.4858880043,0.71,35.7090259,139.7319925,"Tokyo,Japan",1029.0,46.0,1428577200
357,Partly Cloudy,5.4858880043,0.76,35.7090259,139.7319925,"Tokyo,Japan",1029.4,44.38,1428580800
358,Clear,5.4858880043,0.79,35.7090259,139.7319925,"Tokyo,Japan",1029.4,43.38,1428584400
359,Clear,5.4858880043,0.81,35.7090259,139.7319925,"Tokyo,Japan",1029.3,42.57,1428588000
360,Clear,5.4858880043,0.57,35.7090259,139.7319925,"Tokyo,Japan",1007.9,51.76,1429110000
361,Clear,5.4858880043,0.67,35.7090259,139.7319925,"Tokyo,Japan",1008.2,48.76,1429113600
362,Clear,5.4858880043,0.67,35.7090259,139.7319925,"Tokyo,Japan",1008.0,49.57,1429117200
363,Clear,5.4858880043,0.66,35.7090259,139.7319925,"Tokyo,Japan",1008.5,50.38,1429120800
364,Clear,5.4858880043,0.7,35.7090259,139.7319925,"Tokyo,Japan",1008.9,49.57,1429124400
365,Clear,5.4858880043,0.74,35.7090259,139.7319925,"Tokyo,Japan",1009.0,49.95,1429128000
366,Partly Cloudy,5.4858880043,0.78,35.7090259,139.7319925,"Tokyo,Japan",1010.2,50.76,1429131600
367,Clear,5.4858880043,0.56,35.7090259,139.7319925,"Tokyo,Japan",1010.8,54.66,1429135200
368,Clear,5.4858880043,0.55,35.7090259,139.7319925,"Tokyo,Japan",1011.3,57.83,1429138800
369,Partly Cloudy,5.4858880043,0.49,35.7090259,139.7319925,"Tokyo,Japan",1011.6,61.1,1429142400
370,Clear,5.4858880043,0.44,35.7090259,139.7319925,"Tokyo,Japan",1011.9,63.49,1429146000
371,Clear,5.4858880043,0.41,35.7090259,139.7319925,"Tokyo,Japan",1011.3,65.84,1429149600
372,Mostly Cloudy,5.4858880043,0.41,35.7090259,139.7319925,"Tokyo,Japan",1011.1,67.64,1429153200
373,Clear,5.4858880043,0.39,35.7090259,139.7319925,"Tokyo,Japan",1010.7,68.25,1429156800
374,Clear,5.4858880043,0.37,35.7090259,139.7319925,"Tokyo,Japan",1010.4,68.24,1429160400
375,Mostly Cloudy,5.4858880043,0.39,35.7090259,139.7319925,"Tokyo,Japan",1009.7,67.95,1429164000
376,Clear,5.4858880043,0.5,35.7090259,139.7319925,"Tokyo,Japan",1009.8,65.74,1429167600
377,Clear,5.4858880043,0.52,35.7090259,139.7319925,"Tokyo,Japan",1009.8,65.75,1429171200
378,Mostly Cloudy,5.4858880043,0.55,35.7090259,139.7319925,"Tokyo,Japan",1010.1,63.91,1429174800
379,Clear,5.4858880043,0.65,35.7090259,139.7319925,"Tokyo,Japan",1010.5,63.0,1429178400
380,Clear,5.4858880043,0.66,35.7090259,139.7319925,"Tokyo,Japan",1010.9,62.19,1429182000
381,Mostly Cloudy,5.4858880043,0.61,35.7090259,139.7319925,"Tokyo,Japan",1011.1,62.19,1429185600
382,Clear,5.4858880043,0.64,35.7090259,139.7319925,"Tokyo,Japan",1010.6,61.38,1429189200
383,Clear,5.4858880043,0.59,35.7090259,139.7319925,"Tokyo,Japan",1010.5,62.19,1429192800
384,Clear,5.4858880043,0.91,35.7090259,139.7319925,"Tokyo,Japan",1017.5,56.57,1429714800
385,Clear,5.4858880043,0.92,35.7090259,139.7319925,"Tokyo,Japan",1016.9,55.38,1429718400
386,Clear,5.4858880043,0.95,35.7090259,139.7319925,"Tokyo,Japan",1017.1,55.38,1429722000
387,Mostly Cloudy,5.4858880043,0.95,35.7090259,139.7319925,"Tokyo,Japan",1017.1,55.38,1429725600
388,Clear,5.4858880043,0.95,35.7090259,139.7319925,"Tokyo,Japan",1017.5,55.38,1429729200
389,Clear,5.4858880043,0.96,35.7090259,139.7319925,"Tokyo,Japan",1017.8,54.19,1429732800
390,Partly Cloudy,5.4858880043,0.98,35.7090259,139.7319925,"Tokyo,Japan",1018.4,55.76,1429736400
391,Clear,5.4858880043,0.83,35.7090259,139.7319925,"Tokyo,Japan",1019.0,61.0,1429740000
392,Clear,5.4858880043,0.68,35.7090259,139.7319925,"Tokyo,Japan",1019.5,62.75,1429743600
393,Partly Cloudy,5.4858880043,0.57,35.7090259,139.7319925,"Tokyo,Japan",1019.9,65.94,1429747200
394,Clear,5.4858880043,0.42,35.7090259,139.7319925,"Tokyo,Japan",1019.9,69.04,1429750800
395,Clear,5.4858880043,0.36,35.7090259,139.7319925,"Tokyo,Japan",1019.4,71.29,1429754400
396,Partly Cloudy,5.4858880043,0.35,35.7090259,139.7319925,"Tokyo,Japan",1018.9,71.75,1429758000
397,Clear,5.4858880043,0.35,35.7090259,139.7319925,"Tokyo,Japan",1018.6,73.32,1429761600
398,Clear,5.4858880043,0.33,35.7090259,139.7319925,"Tokyo,Japan",1018.6,72.17,1429765200
399,Partly Cloudy,5.4858880043,0.32,35.7090259,139.7319925,"Tokyo,Japan",1018.5,73.45,1429768800
400,Clear,5.4858880043,0.36,35.7090259,139.7319925,"Tokyo,Japan",1019.1,72.3,1429772400
401,Clear,5.4858880043,0.53,35.7090259,139.7319925,"Tokyo,Japan",1019.8,68.99,1429776000
402,Mostly Cloudy,5.4858880043,0.62,35.7090259,139.7319925,"Tokyo,Japan",1020.7,66.81,1429779600
403,Clear,5.4858880043,0.68,35.7090259,139.7319925,"Tokyo,Japan",1021.7,65.19,1429783200
404,Clear,5.4858880043,0.71,35.7090259,139.7319925,"Tokyo,Japan",1022.5,64.0,1429786800
405,Mostly Cloudy,5.4858880043,0.75,35.7090259,139.7319925,"Tokyo,Japan",1023.0,63.0,1429790400
406,Clear,5.4858880043,0.8,35.7090259,139.7319925,"Tokyo,Japan",1022.9,61.81,1429794000
407,Clear,5.4858880043,0.82,35.7090259,139.7319925,"Tokyo,Japan",1023.1,61.0,1429797600
408,Clear,5.4858880043,0.82,35.7090259,139.7319925,"Tokyo,Japan",1016.5,60.57,1430319600
409,Clear,5.4858880043,0.78,35.7090259,139.7319925,"Tokyo,Japan",1016.1,60.19,1430323200
410,Clear,5.4858880043,0.81,35.7090259,139.7319925,"Tokyo,Japan",1015.5,59.76,1430326800
411,Partly Cloudy,5.4858880043,0.77,35.7090259,139.7319925,"Tokyo,Japan",1015.6,62.19,1430330400
412,Clear,5.4858880043,0.79,35.7090259,139.7319925,"Tokyo,Japan",1015.6,61.38,1430334000
413,Clear,5.4858880043,0.81,35.7090259,139.7319925,"Tokyo,Japan",1015.9,60.57,1430337600
414,Mostly Cloudy,5.4858880043,0.77,35.7090259,139.7319925,"Tokyo,Japan",1016.2,62.19,1430341200
415,Clear,5.4858880043,0.69,35.7090259,139.7319925,"Tokyo,Japan",1016.5,65.62,1430344800
416,Clear,5.4858880043,0.59,35.7090259,139.7319925,"Tokyo,Japan",1016.6,67.74,1430348400
417,Mostly Cloudy,5.4858880043,0.49,35.7090259,139.7319925,"Tokyo,Japan",1016.5,68.63,1430352000
418,Clear,5.4858880043,0.42,35.7090259,139.7319925,"Tokyo,Japan",1016.3,71.8,1430355600
419,Clear,5.4858880043,0.42,35.7090259,139.7319925,"Tokyo,Japan",1015.9,71.17,1430359200
420,Mostly Cloudy,5.4858880043,0.44,35.7090259,139.7319925,"Tokyo,Japan",1015.5,70.46,1430362800
421,Clear,5.4858880043,0.46,35.7090259,139.7319925,"Tokyo,Japan",1015.4,70.68,1430366400
422,Clear,5.4858880043,0.44,35.7090259,139.7319925,"Tokyo,Japan",1014.7,72.82,1430370000
423,Mostly Cloudy,5.4858880043,0.43,35.7090259,139.7319925,"Tokyo,Japan",1014.4,72.39,1430373600
424,Clear,5.4858880043,0.51,35.7090259,139.7319925,"Tokyo,Japan",1014.2,70.85,1430377200
425,Clear,5.4858880043,0.54,35.7090259,139.7319925,"Tokyo,Japan",1014.4,70.36,1430380800
426,Mostly Cloudy,5.4858880043,0.64,35.7090259,139.7319925,"Tokyo,Japan",1015.0,68.43,1430384400
427,Clear,5.4858880043,0.69,35.7090259,139.7319925,"Tokyo,Japan",1015.6,66.43,1430388000
428,Clear,5.4858880043,0.77,35.7090259,139.7319925,"Tokyo,Japan",1016.3,64.0,1430391600
429,Partly Cloudy,5.4858880043,0.76,35.7090259,139.7319925,"Tokyo,Japan",1016.6,63.81,1430395200
430,Clear,5.4858880043,0.84,35.7090259,139.7319925,"Tokyo,Japan",1016.6,61.57,1430398800
431,Clear,5.4858880043,0.88,35.7090259,139.7319925,"Tokyo,Japan",1016.3,60.57,1430402400
432,Clear,5.4858880043,0.66,35.7090259,139.7319925,"Tokyo,Japan",1012.4,63.19,1430924400
433,Clear,5.4858880043,0.71,35.7090259,139.7319925,"Tokyo,Japan",1011.6,63.19,1430928000
434,Clear,5.4858880043,0.68,35.7090259,139.7319925,"Tokyo,Japan",1011.3,63.19,1430931600
435,Overcast,5.4858880043,0.68,35.7090259,139.7319925,"Tokyo,Japan",1011.1,63.19,1430935200
436,Clear,5.4858880043,0.74,35.7090259,139.7319925,"Tokyo,Japan",1011.2,61.38,1430938800
437,Clear,5.4858880043,0.74,35.7090259,139.7319925,"Tokyo,Japan",1011.2,62.19,1430942400
438,Overcast,5.4858880043,0.71,35.7090259,139.7319925,"Tokyo,Japan",1011.8,63.0,1430946000
439,Clear,5.4858880043,0.76,35.7090259,139.7319925,"Tokyo,Japan",1012.2,63.19,1430949600
440,Clear,5.4858880043,0.74,35.7090259,139.7319925,"Tokyo,Japan",1011.9,63.32,1430953200
441,Mostly Cloudy,5.4858880043,0.68,35.7090259,139.7319925,"Tokyo,Japan",1012.5,64.08,1430956800
442,Clear,5.4858880043,0.62,35.7090259,139.7319925,"Tokyo,Japan",1012.6,64.68,1430960400
443,Clear,5.4858880043,0.55,35.7090259,139.7319925,"Tokyo,Japan",1012.1,67.3,1430964000
444,Mostly Cloudy,5.4858880043,0.49,35.7090259,139.7319925,"Tokyo,Japan",1011.7,68.91,1430967600
445,Clear,5.4858880043,0.45,35.7090259,139.7319925,"Tokyo,Japan",1011.2,70.78,1430971200
446,Clear,5.4858880043,0.35,35.7090259,139.7319925,"Tokyo,Japan",1010.8,72.68,1430974800
447,Mostly Cloudy,5.4858880043,0.32,35.7090259,139.7319925,"Tokyo,Japan",1010.5,73.54,1430978400
448,Clear,5.4858880043,0.37,35.7090259,139.7319925,"Tokyo,Japan",1010.7,74.98,1430982000
449,Clear,5.4858880043,0.36,35.7090259,139.7319925,"Tokyo,Japan",1010.6,72.83,1430985600
450,Partly Cloudy,5.4858880043,0.49,35.7090259,139.7319925,"Tokyo,Japan",1010.7,71.24,1430989200
451,Clear,5.4858880043,0.66,35.7090259,139.7319925,"Tokyo,Japan",1011.1,68.0,1430992800
452,Clear,5.4858880043,0.69,35.7090259,139.7319925,"Tokyo,Japan",1011.6,66.38,1430996400
453,Partly Cloudy,5.4858880043,0.69,35.7090259,139.7319925,"Tokyo,Japan",1011.9,65.19,1431000000
454,Clear,5.4858880043,0.72,35.7090259,139.7319925,"Tokyo,Japan",1011.9,63.57,1431003600
455,Clear,5.4858880043,0.79,35.7090259,139.7319925,"Tokyo,Japan",1011.8,62.38,1431007200
456,Clear,5.4858880043,0.51,35.7090259,139.7319925,"Tokyo,Japan",1009.2,67.57,1431529200
457,Clear,5.4858880043,0.53,35.7090259,139.7319925,"Tokyo,Japan",1009.3,68.0,1431532800
458,Clear,5.4858880043,0.54,35.7090259,139.7319925,"Tokyo,Japan",1009.4,67.57,1431536400
459,Clear,5.4858880043,0.55,35.7090259,139.7319925,"Tokyo,Japan",1009.8,66.76,1431540000
460,Clear,5.4858880043,0.61,35.7090259,139.7319925,"Tokyo,Japan",1009.8,64.76,1431543600
461,Clear,5.4858880043,0.55,35.7090259,139.7319925,"Tokyo,Japan",1010.4,67.19,1431547200
462,Mostly Cloudy,5.4858880043,0.57,35.7090259,139.7319925,"Tokyo,Japan",1011.2,67.57,1431550800
463,Clear,5.4858880043,0.49,35.7090259,139.7319925,"Tokyo,Japan",1011.6,72.0,1431554400
464,Clear,5.4858880043,0.39,35.7090259,139.7319925,"Tokyo,Japan",1011.7,73.11,1431558000
465,Partly Cloudy,5.4858880043,0.31,35.7090259,139.7319925,"Tokyo,Japan",1011.8,75.62,1431561600
466,Dry,5.4858880043,0.29,35.7090259,139.7319925,"Tokyo,Japan",1011.3,78.51,1431565200
467,Clear,5.4858880043,0.31,35.7090259,139.7319925,"Tokyo,Japan",1010.8,78.66,1431568800
468,Partly Cloudy,5.4858880043,0.37,35.7090259,139.7319925,"Tokyo,Japan",1010.0,79.2,1431572400
469,Clear,5.4858880043,0.33,35.7090259,139.7319925,"Tokyo,Japan",1009.3,80.4,1431576000
470,Clear,5.4858880043,0.33,35.7090259,139.7319925,"Tokyo,Japan",1008.3,80.51,1431579600
471,Mostly Cloudy,5.4858880043,0.31,35.7090259,139.7319925,"Tokyo,Japan",1008.0,80.26,1431583200
472,Clear,5.4858880043,0.35,35.7090259,139.7319925,"Tokyo,Japan",1008.1,78.08,1431586800
473,Clear,5.4858880043,0.39,35.7090259,139.7319925,"Tokyo,Japan",1008.4,76.67,1431590400
474,Mostly Cloudy,5.4858880043,0.41,35.7090259,139.7319925,"Tokyo,Japan",1008.3,74.43,1431594000
475,Clear,5.4858880043,0.42,35.7090259,139.7319925,"Tokyo,Japan",1008.4,73.81,1431597600
476,Clear,5.4858880043,0.48,35.7090259,139.7319925,"Tokyo,Japan",1008.7,72.0,1431601200
477,Mostly Cloudy,5.4858880043,0.53,35.7090259,139.7319925,"Tokyo,Japan",1009.5,70.38,1431604800
478,Clear,5.4858880043,0.58,35.7090259,139.7319925,"Tokyo,Japan",1009.9,68.76,1431608400
479,Clear,5.4858880043,0.58,35.7090259,139.7319925,"Tokyo,Japan",1010.3,69.57,1431612000
480,Clear,5.4858880043,0.66,35.7090259,139.7319925,"Tokyo,Japan",1000.0,68.38,1432134000
481,Clear,5.4858880043,0.8,35.7090259,139.7319925,"Tokyo,Japan",1000.0,68.0,1432137600
482,Clear,5.4858880043,0.63,35.7090259,139.7319925,"Tokyo,Japan",1001.2,65.62,1432141200
483,Mostly Cloudy,5.4858880043,0.78,35.7090259,139.7319925,"Tokyo,Japan",1001.9,61.0,1432144800
484,Clear,5.4858880043,0.82,35.7090259,139.7319925,"Tokyo,Japan",1002.0,58.57,1432148400
485,Clear,5.4858880043,0.94,35.7090259,139.7319925,"Tokyo,Japan",1002.6,56.57,1432152000
486,Mostly Cloudy,5.4858880043,0.92,35.7090259,139.7319925,"Tokyo,Japan",1003.7,57.38,1432155600
487,Clear,5.4858880043,0.74,35.7090259,139.7319925,"Tokyo,Japan",1004.6,59.76,1432159200
488,Clear,5.4858880043,0.47,35.7090259,139.7319925,"Tokyo,Japan",1005.1,66.3,1432162800
489,Partly Cloudy,5.4858880043,0.33,35.7090259,139.7319925,"Tokyo,Japan",1006.0,67.58,1432166400
490,Clear,5.4858880043,0.31,35.7090259,139.7319925,"Tokyo,Japan",1006.3,69.93,1432170000
491,Dry,5.4858880043,0.26,35.7090259,139.7319925,"Tokyo,Japan",1006.3,71.15,1432173600
492,Dry and Partly Cloudy,5.4858880043,0.27,35.7090259,139.7319925,"Tokyo,Japan",1006.4,72.68,1432177200
493,Dry,5.4858880043,0.24,35.7090259,139.7319925,"Tokyo,Japan",1006.3,74.78,1432180800
494,Dry,5.4858880043,0.24,35.7090259,139.7319925,"Tokyo,Japan",1006.3,75.68,1432184400
495,Dry and Partly Cloudy,5.4858880043,0.25,35.7090259,139.7319925,"Tokyo,Japan",1006.6,75.7,1432188000
496,Clear,5.4858880043,0.31,35.7090259,139.7319925,"Tokyo,Japan",1007.1,73.53,1432191600
497,Clear,5.4858880043,0.41,35.7090259,139.7319925,"Tokyo,Japan",1008.1,72.68,1432195200
